"","time","msimpson","mraoQ","mfred","mfric","mfeve","mfspe","mfdis","mfdiv","mfori","mTaxRich","sd.simpson","sd.raoQ","sd.fred","sd.fric","sd.feve","sd.fspe","sd.fdis","sd.fdiv","sd.fori","sd.TaxRich","n.fric","se.simpson","se.raoQ","se.fred","se.fric","se.feve","se.fspe","se.fdis","se.fdiv","se.fori","se.TaxRich","lower.ci.simpson","upper.ci.simpson","lower.ci.raoQ","upper.ci.raoQ","lower.ci.fred","upper.ci.fred","lower.ci.fric","upper.ci.fric","lower.ci.feve","upper.ci.feve","lower.ci.fspe","upper.ci.fspe","lower.ci.fdis","upper.ci.fdis","lower.ci.fdiv","upper.ci.fdiv","lower.ci.fori","upper.ci.fori","lower.ci.TaxRich","upper.ci.TaxRich"
"40","38",0.981558346403857,0.685060459668012,0.30206856200267,0.489296094960989,0.796371578636027,0.488280732596665,0.577963277007259,0.771831664014226,0.276325379061201,54.9394411199911,0.00214902241143717,0.0107246330480779,0.0108205045945495,0.0809110387063936,0.0212530787905452,0.0225120756627014,0.0279167447107628,0.0159836019346025,0.0196983274827701,6.21222844130569,627505,2.71289102815251e-06,1.35386027719e-05,1.36596294568213e-05,0.000102140782626032,2.68295418719854e-05,2.84188790984225e-05,3.52416456236044e-05,2.01774397768825e-05,2.48668490441098e-05,0.00784221640200647,0.981553029224892,0.981563663582822,0.685033924442996,0.685086994893029,0.302041789569253,0.302095334436088,0.489095902319546,0.489496287602431,0.796318993598807,0.796424163673247,0.488225032509713,0.488336432683616,0.57789420451785,0.578032349496668,0.771792116882683,0.77187121114577,0.276276640838657,0.276374117283746,54.9240706286367,54.9548116113454
"41","39",0.981163769122306,0.684582159187085,0.30227563889797,0.480661988494643,0.79666351469072,0.488389376443012,0.577939458956406,0.771950766385199,0.275593208790052,53.8386004892391,0.00227038919131811,0.0112266853627055,0.0113124818513625,0.0824012705609364,0.0220873714219955,0.023019459924377,0.0285786926603946,0.0158698598025924,0.0195414055938668,6.3090198383865,627505,2.86610248211524e-06,1.41723854689849e-05,1.42806935643708e-05,0.00010402202714286,2.78827393550221e-05,2.90593927589594e-05,3.60772779762978e-05,2.00338535546956e-05,2.46687533973354e-05,0.00796440429141394,0.981158151653829,0.981169386590782,0.684554381768412,0.684609936605758,0.302247649198922,0.302303628597019,0.48045810867459,0.480865868314697,0.796608865420383,0.796718163961056,0.488332420969933,0.488446331916091,0.577868748654522,0.57801016925829,0.771911500678022,0.771990032092376,0.275544858828589,0.275641558751514,53.8229905135602,53.854210464918
"42","4",0.97923672648844,0.683269724674709,0.302242621798252,0.447614461116913,0.797974239961435,0.488154500801193,0.577106183819,0.771836714632088,0.275830855889592,48.8994175345216,0.00261195376529137,0.0117448896375707,0.0118492731069611,0.0833705825052724,0.0232207378293319,0.0247167799268631,0.0306885552253372,0.0170901879406547,0.0212345637744704,5.96181200085553,627505,3.29728805902465e-06,1.48265581386369e-05,1.49583301369603e-05,0.000105245670816037,2.93134827208003e-05,3.12020619941158e-05,3.87407342495341e-05,2.15743759985436e-05,2.68061688160656e-05,0.00752609475014115,0.979230263910132,0.979243189066747,0.683240665098691,0.683298784250728,0.302213303953365,0.302271939643139,0.447408182994704,0.447820739239122,0.797916786480221,0.798031693442648,0.488093345765482,0.488215655836904,0.577030253228678,0.577182114409323,0.77179442955058,0.771878999713596,0.275778316662809,0.275883395116376,48.8846666314148,48.9141684376285
"43","40",0.98081139770513,0.6847092735475,0.30189434243461,0.475350176804442,0.796212295015976,0.488787359303644,0.578346693231235,0.771943313529436,0.275467654226993,52.862007474044,0.00233303169244368,0.0109905776097165,0.0111326453382588,0.0795745827123285,0.0224878154396834,0.0232375279027332,0.0286683648602067,0.0163075524228412,0.0203253771445608,6.23793489705152,627505,2.94518135927359e-06,1.38743268720376e-05,1.40536708677546e-05,0.000100453662260733,2.83882533864632e-05,2.93346782370732e-05,3.61904787065695e-05,2.05863896177177e-05,2.5658426364395e-05,0.00787466781469873,0.980805625244604,0.980817170165657,0.684682080314069,0.684736466780931,0.301866797692729,0.301921887176491,0.475153290864531,0.475547062744352,0.796156654954433,0.796267935077519,0.488729864279901,0.488844854327386,0.578275761059569,0.578417625402901,0.771902964869387,0.771983662189485,0.275417364538417,0.275517943915569,52.8465733789669,52.8774415691212
"44","41",0.983664760516386,0.686612934524098,0.301984721855497,0.532963032682138,0.794778695492466,0.488618215141009,0.579049624041483,0.771723883457671,0.276067799944633,61.9230093784113,0.00179654386925213,0.00996214809093227,0.0100565601096364,0.0765844072399743,0.0198568417634745,0.0210127308601715,0.0260742738602867,0.0145675986544099,0.0180524279875526,6.51175936802115,627505,2.26792783483217e-06,1.25760541319543e-05,1.26952383327002e-05,9.66789132546834e-05,2.50669549004603e-05,2.6526130543897e-05,3.29157403127583e-05,1.83899002080885e-05,2.27890922231234e-05,0.0082203393845384,0.983660315450936,0.983669205581835,0.686588285863388,0.686637583184808,0.301959839597596,0.302009604113399,0.5327735451286,0.533152520235676,0.794729565068894,0.794827825916039,0.488566224780211,0.488670205501806,0.578985110251508,0.579114137831458,0.771687839846061,0.771759927069281,0.276023134058481,0.276112465830785,61.9068977782,61.9391209786227
"45","42",0.983850115933599,0.686479376965,0.302252500175312,0.535246304094461,0.794967072165162,0.48836978490253,0.578620222633894,0.772064186951143,0.275883074920467,62.5949243432323,0.00171139052726208,0.0098645864708252,0.00992634502335579,0.0757290444093462,0.0198888730919975,0.0206756432292517,0.0256993864176204,0.0147837283879322,0.0181495540111963,6.4392618143236,627505,2.16043163736463e-06,1.2452893925494e-05,1.25308569202865e-05,9.55991170940309e-05,2.51073907299368e-05,2.61005965872679e-05,3.24424884870147e-05,1.86627388773685e-05,2.29117025396752e-05,0.00812881964889379,0.983845881557231,0.983854350309967,0.686454969694325,0.686503784235676,0.30222794009968,0.302277060250944,0.535058932906591,0.535433675282331,0.794917862488667,0.795016281841657,0.488318628574571,0.48842094123049,0.578556636402242,0.578683808865546,0.772027608584536,0.77210076531775,0.275838168722047,0.275927981118887,62.5789921187527,62.6108565677119
"46","43",0.983505311839324,0.68649415429116,0.301992492973,0.528328061633075,0.79538021344053,0.488440289330704,0.578772456890395,0.771755009505905,0.276497674301112,61.2942096078916,0.00175847577406449,0.0100770964032009,0.0101677066563288,0.0782910854583957,0.0202044892300744,0.021109838722049,0.0261497362664589,0.0146347223504978,0.0182986919467738,6.34721565357806,627505,2.21987128905406e-06,1.27211630165314e-05,1.28355479300907e-05,9.88333961498163e-05,2.55058194223375e-05,2.66487179333298e-05,3.30110028300675e-05,1.8474636073068e-05,2.30999718500519e-05,0.00801262206885298,0.983500960963154,0.983509662715493,0.686469221221714,0.686519087360606,0.301967335712811,0.30201765023319,0.528134351362512,0.528521771903637,0.795330222856642,0.795430204024419,0.488388058702575,0.488492519958832,0.578707756388957,0.578837157391834,0.771718799814731,0.771791219197079,0.276452399100912,0.276542949501311,61.2785051269232,61.3099140888599
"47","44",0.980709524104374,0.684354621369748,0.302184601111475,0.473184536576948,0.796428784242357,0.488133565472311,0.577572313483065,0.771523035369294,0.275615340330322,52.5363128580649,0.00228122162027661,0.0112001082169726,0.0112822681207574,0.0816184833392126,0.0223222618109893,0.0233702616093434,0.0288898297405123,0.0162474930949635,0.0206555357574125,5.98698687506919,627505,2.87977716469566e-06,1.41388349113782e-05,1.42425522410187e-05,0.000103033849253479,2.81792611714114e-05,2.9502239114931e-05,3.64700523785956e-05,2.051057169656e-05,2.60752132410258e-05,0.00755787510293115,0.98070387983396,0.980715168374787,0.684326909709087,0.68438233303041,0.302156686168191,0.302212516054759,0.472982593553704,0.473386479600193,0.796373553798818,0.796484014685895,0.48807574203465,0.488191388909973,0.577500833356014,0.577643793610116,0.771482835309926,0.771563235428661,0.275564233752903,0.275666446907741,52.521499666491,52.5511260496388
"48","45",0.980285420328547,0.683972375036248,0.302272228553474,0.46567909125831,0.796655760051314,0.48793535863211,0.577190410982905,0.771541156195306,0.275402777865948,51.4553461725405,0.00241074687748312,0.0113617788544814,0.01146530784192,0.0807134533971785,0.0228245307655285,0.0236149741600738,0.0292632667167341,0.0165071453848136,0.0206720524624981,6.07464030675294,627505,3.04328774807748e-06,1.43429253013524e-05,1.44736186155222e-05,0.000101891354137148,2.88133173512061e-05,2.98111602689494e-05,3.69414731590309e-05,2.08383525348727e-05,2.60960636615719e-05,0.00766852737306854,0.980279455582661,0.980291385074433,0.683944263365001,0.684000486707495,0.302243860727544,0.302300596379404,0.465479387488665,0.465878795027954,0.796599286878102,0.796712233224526,0.487876929718945,0.487993787545276,0.57711800688632,0.577262815079489,0.771500313696061,0.77158199869455,0.275351630422377,0.275453925309519,51.440316106084,51.470376238997
"49","46",0.981050888134604,0.684420613525277,0.302360131351763,0.478305575355242,0.7961981174652,0.487958280356456,0.577505491291199,0.771989559694844,0.276200565539156,53.4956151743811,0.00225104706040819,0.0111352013969752,0.0112161416115599,0.0800315539818261,0.0217394061986994,0.0227786843714855,0.0282872302034122,0.0154973888325067,0.0201755065303791,6.17066597123607,627505,2.84168528984604e-06,1.40568975948106e-05,1.41590752085922e-05,0.000101030535377805,2.74434737022466e-05,2.87554416071419e-05,3.57093404990604e-05,1.95636522447348e-05,2.54692321324347e-05,0.00778974861406735,0.981045318523037,0.98105645774617,0.684393062459114,0.684448164591439,0.302332380020772,0.302387882682755,0.478107558762617,0.478503591947867,0.796144329141383,0.796251905789017,0.487901920617836,0.488014640095075,0.57743550213491,0.577575480447488,0.771951215567078,0.77202790382261,0.276150646665177,0.276250484413136,53.4803475181998,53.5108828305624
"50","47",0.98092060917696,0.684493185855154,0.30219302298639,0.476697420055601,0.79587403430889,0.488357080957582,0.577804875706827,0.771853116399127,0.275875639243979,53.1295160994733,0.00227149635832893,0.0111957726422758,0.0113075747092342,0.082395947271224,0.0220072514976765,0.0232211258017979,0.028835290546153,0.0161247355415304,0.0200805132387586,6.10532219884882,627505,2.8675001517879e-06,1.41333617522179e-05,1.42744988677576e-05,0.000104015307108288,2.77815972623643e-05,2.93139724909473e-05,3.64012029844374e-05,2.03556045526279e-05,2.53493141421893e-05,0.00770725969589153,0.980914988969096,0.980926229384824,0.684465484921708,0.6845208867886,0.302165045428747,0.302221000544033,0.476493553406599,0.476901286704604,0.795819583273795,0.795928485343985,0.488299626516435,0.48841453539873,0.577733530522369,0.577876220891285,0.771813220070366,0.771893012727888,0.275825955405395,0.275925323082563,53.1144101189126,53.144622080034
"51","48",0.98599026441391,0.688072318124363,0.302151127135972,0.585729567815753,0.794128618025354,0.488293927377,0.579220931995907,0.772370699805258,0.276508195636586,72.056002741014,0.00138601185168832,0.00913401583916267,0.00920433508939778,0.0735105029446355,0.0183097457265043,0.0189985994498774,0.0235398904114766,0.0133310713335796,0.0162682608057374,6.91946828387051,627505,1.74967887600749e-06,1.15306334122853e-05,1.1619403292978e-05,9.27984663408482e-05,2.31139259622558e-05,2.39835237272222e-05,2.97163757628198e-05,1.68289281787169e-05,2.0536788517722e-05,0.00873502450555854,0.985986835099713,0.985993693728106,0.688049718454564,0.688094917794161,0.302128353480069,0.302173900791875,0.585547685813081,0.585911449818426,0.794083315475545,0.794173920575164,0.488246920443603,0.488340934310397,0.579162688857318,0.579279175134496,0.772337715648508,0.772403683962008,0.276467944193094,0.276548447080078,72.0388823745563,72.0731231074717
"52","49",0.985863353667814,0.687952860257789,0.302182335375452,0.581665081539102,0.794191196792057,0.488311574989808,0.579241490457501,0.772329550426117,0.275822073462115,71.3982709301121,0.00138402069236635,0.00920308255910783,0.009284881824595,0.0751729297890438,0.0185399726988405,0.0190092244526429,0.023522129009887,0.0133260747072183,0.0168655211445792,6.80993846295119,627505,1.74716526878243e-06,1.161782211906e-05,1.17210841847642e-05,9.48970870193264e-05,2.34045607571121e-05,2.39969365583417e-05,2.96939540576001e-05,1.68226205186598e-05,2.12907602799949e-05,0.00859675583655547,0.985859929280207,0.985866778055421,0.687930089700936,0.687975630814643,0.302159362428278,0.302205308322625,0.581479086307549,0.581851076770656,0.794145324607419,0.794237068976696,0.488264541767694,0.488358608211922,0.579183291264732,0.579299689650271,0.772296578632176,0.772362522220057,0.275780344258273,0.275863802665957,71.3814215657886,71.4151202944356
"53","5",0.976972180537417,0.681584553822295,0.302349602233454,0.410427937326017,0.79953056049912,0.487715407667856,0.575969770794393,0.772088698502775,0.275741977257995,44.2011474012159,0.00313383718032562,0.0129866358401014,0.013136688590716,0.0845827976721982,0.0246603855341201,0.026516807562344,0.0329412818421752,0.0182909161221162,0.0221768163169258,5.79686871912847,627505,3.95610521553871e-06,1.63941183996e-05,1.65835425576384e-05,0.000106775951576741,3.11308706276153e-05,3.34743876789174e-05,4.15845397841693e-05,2.3090155775153e-05,2.79956531392986e-05,0.0073178730271987,0.97696442669872,0.976979934376115,0.681552421878695,0.681616685765894,0.302317099024611,0.302382105442297,0.410218659902845,0.410637214749188,0.799469544996192,0.799591576002047,0.487649798947051,0.487781016388661,0.575888266436892,0.576051275151894,0.772043442541766,0.772133954463784,0.275687106680281,0.275796847835709,44.186804605974,44.2154901964579
"54","50",0.985975777779664,0.688143777935746,0.302068111296192,0.584806408201323,0.793468364993108,0.488116743075321,0.579073461419494,0.77170024472025,0.275460038152313,71.9650632265878,0.0013649252947637,0.0089429144085093,0.00903228308287265,0.0746014337079118,0.018261551243028,0.0190571337697764,0.0236408107815969,0.0134223475248056,0.0161249687086269,6.84083099880195,627505,1.72305954863753e-06,1.12893900665075e-05,1.14022076311768e-05,9.41756396380072e-05,2.30530860281847e-05,2.40574165030481e-05,2.98437760008072e-05,1.69441537617276e-05,2.03558988989878e-05,0.00863575407263732,0.985972400638491,0.985979154920837,0.688121651095129,0.688165904776364,0.302045763336784,0.302090459255599,0.584621826983381,0.584990989419265,0.793423181687608,0.793513548298607,0.488069591314465,0.488163894836177,0.579014968580545,0.579131954258442,0.771667034725072,0.771733454715429,0.275420141246643,0.275499935057983,71.9481374269787,71.981989026197
"55","51",0.985927785143547,0.688293645257917,0.301882159526308,0.585659470643893,0.793898699989641,0.488571259004036,0.579708897012836,0.771995838052851,0.276079764168894,71.6897666154055,0.00133172275932947,0.0091960674694066,0.00929109354978112,0.0738945899658827,0.0186164185837863,0.0191404690627961,0.0237194737252034,0.0131394148069896,0.0167652794304736,6.69183504554661,627505,1.68114520655713e-06,1.16089663836285e-05,1.17289257658651e-05,9.32833315653455e-05,2.35010648020699e-05,2.416261762499e-05,2.99430788246504e-05,1.65869840888342e-05,2.11642167663506e-05,0.00844766399844068,0.985924490153134,0.98593108013396,0.68827089205802,0.688316398457815,0.301859171209888,0.301905147842727,0.58547663832101,0.585842302966776,0.793852638660185,0.793944761319098,0.488523901052372,0.4886186169557,0.579650209543554,0.579767584482118,0.771963328098718,0.772028348006984,0.27603828298626,0.276121245351528,71.6732094662787,71.7063237645323
"56","52",0.986385726646107,0.688455181352377,0.302042606755228,0.596633768388444,0.793312034834782,0.488206869967758,0.579284978891262,0.772113471205564,0.276100132960122,74.0825140835531,0.00127458942076935,0.00865793521779143,0.0087347896791352,0.0711112397906729,0.0176625712770939,0.0185270832824165,0.0229190687146831,0.0134222506611804,0.0157767834365044,6.79377579733243,627505,1.60902100684508e-06,1.0929636959423e-05,1.10266567845972e-05,8.97696754590401e-05,2.22969434365683e-05,2.33882893669262e-05,2.89326605245097e-05,1.69440314826586e-05,1.99163554601437e-05,0.00857635234968869,0.986382573016801,0.986388880275414,0.688433759616253,0.688476603088501,0.302020994863374,0.302064218647082,0.596457822718267,0.596809714058622,0.793268333544388,0.793355736125177,0.488161029674519,0.488252710260996,0.579228271809277,0.579341685973246,0.772080261450048,0.77214668096108,0.276061097545423,0.276139168374821,74.0657047094061,74.0993234577001
"57","53",0.986548608369704,0.688581227851147,0.302030096123485,0.599534112515758,0.793758857451335,0.488262663036848,0.579428086786571,0.772238879188089,0.276020513782003,74.9771332499343,0.00125763510922548,0.00879600891529359,0.00887369610353238,0.0716315739073805,0.0176377049605692,0.0183536032891809,0.0228278493001808,0.0129629100104159,0.015695581245438,6.8550458826478,627505,1.58761815900548e-06,1.11039389551509e-05,1.12020100012478e-05,9.04265368064812e-05,2.22655526019992e-05,2.31692910378683e-05,2.88175066155138e-05,1.63641672971142e-05,1.98138471315018e-05,0.00865369871139324,0.986545496689289,0.986551720050119,0.68855946448873,0.688602991213564,0.302008140544979,0.302052051701991,0.599356879418513,0.599711345613002,0.793715217685964,0.793802497216706,0.488217251973275,0.488308074100421,0.579371605402536,0.579484568170607,0.772206805947685,0.772270952428493,0.275981679280324,0.276059348283682,74.9601722794116,74.9940942204569
"58","6",0.972338486341286,0.6785288933593,0.302168364442128,0.352349151651247,0.802387970006613,0.488547174664509,0.57555311133451,0.77225948248565,0.275654517874862,36.9417550457765,0.00422180342543812,0.0142460849892645,0.0143299126875158,0.0859462957244413,0.0268924123981602,0.0292748208910534,0.0362099159180713,0.0196636025267623,0.0252680198047545,5.30874126544876,627505,5.32953615306188e-06,1.79840265731933e-05,1.80898492995112e-05,0.000108497209397575,3.3948545130135e-05,3.69560589612457e-05,4.57108104138376e-05,2.4823012822996e-05,3.18979382730847e-05,0.0067016688486685,0.972328040622223,0.972348932060349,0.678493645246931,0.678564141471669,0.302132908920627,0.302203819963629,0.352136500618231,0.352561802684262,0.802321431952489,0.802454508060738,0.488474741980223,0.488619607348796,0.575463519619586,0.575642703049435,0.772210830180686,0.772308134790614,0.275591998944075,0.275717036805648,36.9286199908612,36.9548901006919
"59","7",0.969225837085732,0.676484451608676,0.302035409038614,0.317402896406331,0.804591252829858,0.487994918252102,0.574094111640753,0.771928468914613,0.276770757612836,33.2716950462546,0.00490492426536698,0.0152873325055869,0.0154295149520268,0.0847746736437095,0.0290151377270812,0.0312954899556227,0.0386856962581289,0.0216968517882206,0.026857736827685,5.00355739094602,627505,6.19189681897399e-06,1.92984805454196e-05,1.94779693591494e-05,0.000107018172690332,3.66282391479422e-05,3.95069188066158e-05,4.88361953500174e-05,2.73897537048274e-05,3.39047712525161e-05,0.00631640967655888,0.969213701167562,0.969237973003901,0.676446627208892,0.676522276008459,0.301997232846542,0.302073585230687,0.317193144237585,0.317612648575077,0.804519462661838,0.804663042997878,0.487917485964745,0.488072350539459,0.5739983942721,0.574189829009406,0.77187478588026,0.771982151948967,0.2767043053541,0.276837209871572,33.2593150868978,33.2840750056114
"60","8",0.967647979820914,0.675106503712383,0.302321897331663,0.303343932661015,0.804620853301567,0.487695902288303,0.573238275970694,0.771820001660311,0.275500170516875,31.6999752990016,0.00532766198765426,0.0156017025700314,0.0156917232744266,0.0835421936202745,0.0295962133688567,0.0314689140179961,0.0388894704350465,0.0215185832910848,0.0279780321566909,4.92338129054472,627505,6.72555406142585e-06,1.96953362146822e-05,1.98089768914858e-05,0.000105462309903532,3.73617796112064e-05,3.97258465294606e-05,4.90934365650866e-05,2.71647104461308e-05,3.53190139010648e-05,0.00621519666812614,0.967634797951751,0.967661161690076,0.675067901488281,0.675145105936485,0.302283072375497,0.302360722287829,0.303137229933177,0.303550635388852,0.804547625417885,0.80469408118525,0.487618040909666,0.487773763666939,0.573142054417552,0.573334497523836,0.771766759703491,0.771873243617132,0.275430946388136,0.275569394645614,31.6877937138787,31.7121568841245
"61","9",0.965824536434042,0.673517151168225,0.30265053904087,0.285263831832197,0.806031157036199,0.48712574318864,0.572009956583028,0.772479561103275,0.275685647139771,30.0784041561422,0.00592885906242709,0.0161488191279659,0.0161840782874187,0.0833073947432466,0.030413652116971,0.0325949012389351,0.0402747765262912,0.022389769356842,0.0282917841985362,4.85574786207401,627505,7.48449549527158e-06,2.0386007281431e-05,2.04305178723073e-05,0.000105165903610364,3.83937010253439e-05,4.11472745300449e-05,5.08422245005598e-05,2.82644816021066e-05,3.57150893886245e-05,0.00612981732525615,0.965809867064134,0.96583920580395,0.673477195251096,0.673557107085355,0.302610495884417,0.302690582197322,0.28505771005114,0.285469953613254,0.805955906619809,0.806106407452589,0.487045095856942,0.487206390520338,0.571910307461905,0.572109605704152,0.772424163630439,0.77253495857611,0.275615646715844,0.275755647563698,30.0663899117791,30.0904184005052
